SMILES,Predicted_KIBA_Score,PubChem_CID,Rank
CN([C@@H](CC(C)(C)C)C(=O)N1C[C@]2(C[C@H]1C#N)C(=O)Nc1ccccc21)C(=O)c1cc2c(F)cc(F)cc2[nH]1,11.843384,163373277.0,162
CC(C)C[C@H](N(C)C(=O)c1cnccc1C#N)C(=O)N1C[C@]2(CC1C#N)C(=O)Nc1ccccc21,11.841653,165414283.0,163
C[C@@H](N(C)Cc1cc(O)ccc1Cl)c1ccccc1C |r|,11.840751,139014898.0,164
CC(NC(C)=O)c1cc(Cl)cc(c1)-c1ccc(cc1)S(N)(=O)=O,11.8398485,154872710.0,165
Clc1ccc2cc([nH]c2c1Cl)C(=O)N[C@@H](CC1CC1)C(=O)N[C@@H](C[C@@H]1CCCNC1=O)C#N |r|,11.839563,162479314.0,166
CC1CC(C)CN(C1)S(=O)(=O)c1ccc2N(C)C(=O)C(=O)c2c1,11.839196,73057092.0,167
c1cc(ccc1CN)[N+](=O)[O-],11.839037,29147.0,168
Cc1ccncc1NC(=O)CN(C)S(=O)(=O)c2cccc3c2nccc3,11.836145,154851709.0,169
NC(=N)c1ccc(CNC(=O)[C@@H]2CCCN2C(=O)[C@@H](CC(=O)N2CCNCC2)NS(=O)(=O)Cc2ccccc2)cc1 |r|,11.835759,56683659.0,170
CC(C)(C)C(=O)OCOP(=O)(OCOC(=O)C(C)(C)C)OC[C@]1(O[C@H](C(O)[C@H]1O)n1ccc(=O)[nH]c1=O)N=[N+]=[N-],11.8355875,156023190.0,171
NS(=O)(=O)C1CN(CCNS(=O)(=O)c2ccccc2)c2ccccc2C1,11.835416,156906240.0,172
Cn1c(C(=O)NCc2ccc(O)c(c2)[N+]([O-])=O)c(Br)c2ccccc12,11.834703,,173
CC(C)(CS(=O)(=O)N1C[C@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1)C#N,11.834678,169423265.0,174
CC(C)C[C@H](N(C)C(=O)c1cc2c(OC(F)F)cccc2[nH]1)C(=O)N1C[C@]2(C[C@H]1C#N)C(=O)Nc1ccccc21,11.833166,163373382.0,175
CC(C)C[C@H](N(C)C(=O)c1cc2c(OC(F)F)cccc2[nH]1)C(=O)N1C[C@]2(CC1C#N)C(=O)Nc1ccccc21,11.832464,165414274.0,176
NC(=N)c1ccc(CNC(=O)[C@@H]2CCCN2C(=O)[C@@H](CC(O)=O)NS(=O)(=O)Cc2ccccc2)cc1 |r|,11.831994,56673693.0,177
ClCC(=O)N1CCN([C@H](C1)C(=O)NC(c1ccccc1)c1ccccc1)S(=O)(=O)c1ccsc1,11.83183,169423191.0,178
Cc1c(C(=O)\C=C\c2ccc(O)c(c2)[N+]([O-])=O)c(C#N)c2CCCn12,11.831604,,179
C[C@@H](N1CCC(CC1)C(=O)NCC1CCN(C)CC1)c1cccc2ccccc12 |r|,11.830416,168269872.0,180
CC(C)C[C@H](N(C)C(=O)c1cc2c(Br)cccc2[nH]1)C(=O)N1C[C@]2(C[C@H]1C#N)C(=O)Nc1ccccc21,11.829984,163372828.0,181
Clc1ccc2CN(CC(C(=O)Nc3cncc4ccccc34)c2c1)S(=O)(=O)CC1(CCS(=O)(=O)CC1)C#N,11.829468,169423137.0,182
COc1cccc2[nH]c(cc12)C(=O)N(C)[C@@H](CC(C)(C)C)C(=O)N1C[C@]2(CC1C#N)C(=O)Nc1ccccc21,11.826926,165414307.0,183
CN(C)S(=O)(=O)Nc1ccc(cc1)-n1[se]c2ccccc2c1=O,11.825937,162517707.0,184
Cc1ccc(cc1)S(=O)(=O)NC1CCN(CC1)C(=O)CCl,11.825717,154856548.0,185
CN([C@@H](CC(C)(C)F)C(=O)N1C[C@]2(CCNC2=O)C[C@H]1C#N)C(=O)c1cc2c(F)cc(F)cc2[nH]1,11.825466,168919634.0,186
CN(C)CCCNC(=O)C(NC(=O)c1ccc(C)cc1)=Cc1ccc(o1)-c1ccccc1[N+]([O-])=O |w:20.21|,11.824735,1577009.0,187
CCN(C[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1cnc2c(NC)ncnc12)S(=O)(=O)c1ccc(Br)c(c1)[N+]([O-])=O,11.824514,172451389.0,188
COCCN(C)C(=O)c1cc(Br)cc(c1N1CC[C@H](C1)NC(=O)c1cc(=O)[nH]c2c(F)cccc12)C(F)(F)F |r|,11.823187,171918887.0,189
Cc1ccc(C)c(c1)N1CCN(CC1)C(=O)C[C@@H](NS(=O)(=O)Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)NCc1ccc(cc1)C(N)=N |r|,11.82313,56666743.0,190
"COc1cc(-c2cc3n(CCS(C)(=O)=O)c(=O)n(-c4cncc5cnn(C)c45)c(=O)c3s2)c(Cl)cc1F |(-2.53,-13.31,;-1.76,-11.97,;-.22,-11.97,;.55,-10.64,;2.09,-10.64,;2.86,-9.31,;2.23,-7.9,;3.38,-6.87,;3.38,-5.33,;2.04,-4.56,;.71,-5.33,;-.62,-4.56,;-1.96,-5.33,;-1.71,-3.47,;.47,-3.47,;4.71,-4.56,;4.71,-3.02,;6.05,-5.33,;7.38,-4.56,;8.52,-5.59,;9.99,-5.11,;10.31,-3.61,;9.17,-2.58,;9.17,-1.04,;7.7,-.56,;6.8,-1.81,;5.31,-1.41,;7.7,-3.05,;6.05,-6.87,;7.38,-7.64,;4.71,-7.64,;4.39,-9.15,;2.86,-11.97,;4.4,-11.97,;2.09,-13.31,;.55,-13.31,;-.22,-14.64,)|",11.820402,171903557.0,191
Brc1cncc(c1)C(=O)N1CCN(Cc2ccsc2)CC1,11.81942,9180583.0,192
ClCC(=O)N1CCN([C@@H](C1)C(=O)NC(c1ccccc1)c1ccccc1)S(=O)(=O)c1ccsc1,11.81931,169423196.0,193
O=C1N(Cc2ccccc2)c2ccc(cc2C1=O)S(=O)(=O)N1CCOCC1,11.818112,4378077.0,194
CC1=C(C1C(=O)NCc1nc(no1)-c1ccccc1)c1ccccc1,11.817711,171354444.0,195
CN([C@@H](CC(C)(C)C)C(=O)N1C[C@]2(CC1C#N)C(=O)Nc1ccccc21)C(=O)c1cc2c(F)cccc2[nH]1,11.816003,165414309.0,196
CCOC(=O)CN1CCN(S(=O)(=O)N(CC(=O)NCC(=O)NCC#N)C2CCN(C(C)c3cccc4ccccc34)CC2)CC1,11.815874,175682258.0,197
Cn1c(cc2c1n(C)c(=O)n(C)c2=O)C(=O)N(C(C(=O)NCCc1cccc(F)c1)c1cccnc1)c1ccc(cc1)C(C)(C)C,11.815813,156906763.0,198
CCS(=O)(=O)N1CCN(CC1)C(=O)c1cc(cc(c1N1CC[C@H](C1)NC(=O)c1cc(=O)[nH]c2c(F)cccc12)C(F)(F)F)C#N |r|,11.814387,171918840.0,199
CN([C@@H](CC(C)(C)C)C(=O)N1C[C@]2(C[C@H]1C#N)C(=O)Nc1ccccc21)C(=O)c1cc2c(F)cccc2[nH]1,11.814122,163372933.0,200
Cc1nnc(SC(=O)c2cc3ccccc3n2C)s1,11.813201,168292064.0,201
[H]/N=C(/c1ccc(cc1)CNC(=O)[C@@H]2CCCN2C(=O)[C@@H](Cc3ccccc3)NS(=O)(=O)Cc4ccccc4)\N,11.812758,49835507.0,202
CC1(C)[C@H]2CN([C@@H]([C@@H]12)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C#N)C(=O)[C@@H](NC(=O)C1CC1)C1CC1 |r|,11.812309,166157065.0,203
CC(C)(C)OC(=O)CC[C@@H](NS(=O)(=O)Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)NCc1ccc(cc1)C(N)=N |r|,11.812113,56670171.0,204
Clc1ccc2CN(C[C@@H](C(=O)Nc3cncc4ccccc34)c2c1)S(=O)(=O)CC1(CCS(=O)(=O)CC1)C#N,11.81199,169423262.0,205
CC1(CS(=O)(=O)N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2)CS(=O)(=O)C1,11.811467,169423146.0,206
COC(=O)CC1COc2c3CCCN4CCCc(cc2-c2c(NC(C)(C)C)n5c(c(C)sc5[n+]12)-c1ccc(F)cc1)c34,11.8108,148372327.0,207
CN([C@@H](CC(C)(C)C)C(=O)N1C[C@]2(C[C@H]1C#N)C(=O)Nc1ccccc21)C(=O)c1cc2c(F)c(F)ccc2[nH]1,11.810776,163372853.0,208
C[C@@H](N(C)Cc1cccc2[nH]ccc12)c1cccc2ccccc12,11.810633,168271594.0,209
C#CCNC(=O)CNC(=O)CN(C1CCN(c2nc3ccccc3s2)CC1)S(C)(=O)=O,11.80965,168939942.0,210
O=C1CCCN(CC1)S(=O)(=O)c1cccs1,11.808091,169423071.0,211
CS(=O)(=O)N1CC(C(=O)Nc2cncc3cccc(F)c23)c2cc(Cl)ccc2C1,11.807858,156906283.0,212
ClCN1C(=O)c2ccccc2S1(=O)=O,11.807606,2302435.0,213
COc1ccc(cc1[N+]([O-])=O)S(=O)(=O)N(C)C[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1cc(C#Cc2cnc3ccccc3c2)c2c(N)ncnc12,11.807463,172448988.0,214
OC(CN1CCOCC1)Cn1nc(-c2ccc(Br)cc2)c2ccccc2c1=O,11.806273,24244872.0,215
O=C(NCC(NC(=O)c1cncc2[nH]ccc12)c1ccc2ccccc2c1)c1ccsc1,11.805256,171755712.0,216
OCCCc1nc2ccccc2n1CCOc1ccccc1,11.804517,2911959.0,217
C#CCNC(=O)CNC(=O)CN(C1CCN(C(C)c2cccc3ccccc23)CC1)S(=O)(=O)CCC(=O)OC,11.803857,168940029.0,218
CC(C)C[C@H](NC(=O)OC1C[C@@]2(C1)CCN(C2)C(=O)OC(C)(C)C)C(=O)N[C@@H](C[C@H]1CCNC1=O)C=O,11.803333,164603008.0,219
CN([C@@H](CC(C)(C)F)C(=O)N1C[C@@]2(C[C@H]1C#N)CCCNC2=O)C(=O)c1cc2c(F)cc(F)cc2[nH]1,11.803127,169717403.0,220
O=c1c(cc(cn1-c1ccccc1)-c1ccccn1)-c1ccccc1C#N,11.803055,9924495.0,221
COc1cccc2[nH]c(cc12)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(O)S(=O)(=O)O[Na],11.802849,159338564.0,222
C[C@@H](N(C)Cc1cc(O)ccc1Cl)c1ccccc1Cl,11.802805,168297379.0,223
CCS(=O)(=O)Nc1ccc2c(NC(=O)C3CN(Cc4ccc(Cl)cc34)S(=O)(=O)CC3(CC3)C#N)cncc2c1,11.802418,169423331.0,224
C=CC(=O)NCCC(=O)N(Cc1ccccc1)Cc1nc2ccccc2c(=O)[nH]1,11.8012,156907240.0,225
Cc1cc(COC(=O)[C@@H]2N3[C@@H]([C@H](NC(=O)COc4ccccc4)C3=O)S(=O)(=O)C2(C)C)on1,11.800542,168287079.0,226
COc1ccc2[nH]cc(CCN3[C@@H](C(=O)NC(C)(C)C)c4ccccc4OC[C@@H](CC(O)=O)[C@@H](c4nnc(o4)-c4cccc(c4)C(F)(F)F)C3=O)c2c1,11.800305,172448497.0,227
C[C@@H]1CN(C(=O)c2cc(Br)cc([N+](=O)[O-])c2N[C@@H]2CCCN(C(=O)c3cncc4cc(Cl)ccc34)C2)C[C@H](C)N1,11.800114,175680663.0,228
O=c1n([se]c2ccccc12)C1CCN(CC1)S(=O)(=O)C1CC1,11.799913,172441930.0,229
CN(C)CCOc1ccc(CNC(=O)CSc2cn(C)c3ccccc23)cc1,11.799881,164614965.0,230
CN(C)C\C=C\C(=O)Nc1ccc(cc1)C(=O)Nc1cccc(Nc2ncc(Cl)c(n2)-c2c[nH]c3ccccc23)c1,11.799843,73602827.0,231
C#CCNC(=O)CCNC(=O)CN(C1CCN([C@H](C)c2cccc3ccccc23)CC1)S(C)(=O)=O,11.799319,168939880.0,232
CC(C)C[C@H](N(C)C(=O)c1sc2cc(F)ccc2c1Cl)C(=O)N1C[C@]2(C[C@H]1C#N)C(=O)Nc1ccccc21,11.799055,164776998.0,233
CSCC[C@H](NC(=O)[C@@H]1[C@@H]2[C@H](CN1C(=O)[C@@H](NC(=O)C(F)(F)F)C(C)(C)C)C2(C)C)C#N,11.798662,171843242.0,234
CN(C)c1ccc(nc1)-c1cccc-2c1CC(COC(C)=O)c1c(ccc(O)c-21)-c1ccc(Br)cc1,11.797682,168288323.0,235
CC(C)C[C@H](NC(=O)[C@@H](NC(=O)[C@H](C)NC(=O)[C@H](CO)NC(C)=O)C(C)C)C(=O)N[C@@H](Cc1c[nH]cn1)C=O,11.795528,54592395.0,236
Fc1ccc2cncc(NC(=O)C3CCNc4cc(Cl)c(Cl)cc34)c2c1,11.795133,156906423.0,237
COc1cc(ccc1S(=O)(=O)N(C)C)N(C(C(=O)NCCc1cccc(F)c1)c1cccnc1)C(=O)c1cocn1,11.793557,156906621.0,238
COc1ccc(cc1[N+]([O-])=O)S(=O)(=O)N(C)C[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1cc(C#Cc2ccccc2)c2c(N)ncnc12,11.793282,172439805.0,239
COc1cccc2[nH]c(cc12)C(=O)N1CC2(C[C@H]1C(=O)N[C@@H](C[C@@H]1CCCNC1=O)C#N)CCC(F)(F)CC2 |r|,11.792364,166611616.0,240
"CC[C@@H]1NC(=O)[C@H](C)NC(=O)[C@@H]2CSC(=N2)c2cc(C[C@H](NC(=O)[C@H](C)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CC3CC3)NC(=O)[C@@H](NC1=O)C(C)(C)C)C(N)=O)ccn2 |r,c:14|",11.791771,164622763.0,241
CCN(CC)CCOc1ccc2-c3ccc(OCCN(CC)CC)cc3C(=O)c2c1,11.791245,5475.0,242
Fc1cccc(c1)S(=O)(=O)N1CCN(CC1)C(=O)\C=C\c1ccccc1,11.79067,2678616.0,243
CCCCCCCCCCCCCCCCOC[C@@H](COCc1cc(F)cc(c1)S(C)(=O)=O)COP(O)(=O)OC[C@H]1O[C@](C#N)([C@H](O)[C@@H]1O)c1ccc2c(N)ncnn12,11.790332,,244
COc1cccc2[nH]c(cc12)C(=O)N(C)[C@@H](CC(C)(C)C)C(=O)N1C[C@]2(C[C@H]1C#N)C(=O)Nc1ccccc21,11.7902355,165112495.0,245
C#CCNC(=O)CNC(=O)CN(C1CCN(C(CC)c2cccc3ccccc23)CC1)S(C)(=O)=O,11.789941,168940126.0,246
CC1(C)[C@H]2CN([C@@H]([C@@H]12)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C#N)C(=O)[C@@H](NS(=O)(=O)C(F)(F)F)C1CCCCC1,11.789884,162396451.0,247
[H][C@]12CN([C@H](C(=O)N[C@@H](CCCC)C(=O)C(=O)NC3CC3)[C@@]1([H])C2(C)C)C(=O)[C@@H](NC(=O)NC1(CS(=O)(=O)C(C)(C)C)CCCCC1)C(C)(C)C |r|,11.788971,11857239.0,248
CC1CCN(C1)S(=O)(=O)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1,11.78892,156906298.0,249
CC(C)C[C@H](N(C)C(=O)c1cncc(c1)C#N)C(=O)N1C[C@]2(C[C@H]1C#N)C(=O)Nc1ccccc21,11.788789,163373234.0,250
CC(C)C[C@H](NC(=O)c1cc2ccncc2[nH]1)C(=O)NN(CCC(N)=O)C(=O)C(F)Cl,11.7879925,162680171.0,251
COc1cccc2n(C)c(cc12)C(=O)N(C)[C@@H](CC(C)C)C(=O)N1C[C@]2(C[C@H]1C#N)C(=O)Nc1ccccc21,11.7864485,163373058.0,252
Clc1ccc(cc1Cl)N1CCN(C[C@H]1C(=O)NS(=O)(=O)c1cccs1)C(=O)c1cccnc1,11.786361,172441968.0,253
Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CCn2cc(Cn3c(=O)[nH]\c(=N/c4cc5cn(C)nc5cc4Cl)n(Cc4cc(F)c(F)cc4F)c3=O)nn2)C(C)(C)C)cc1 |r|,11.785785,166047898.0,254
O=C(c1cncc(C(F)(F)F)c1)N4CCC[C@@H](Nc3c(C(=O)N2CCC(F)(F)CC2)cc(Br)cc3[N+](=O)[O-])C4,11.785569,175680605.0,255
FC(F)(F)c1ccc(CC(=O)Nc2cncc3ccccc23)cc1,11.784146,156906728.0,256
[H][C@@]12CCc3cc(C(C)C)c(OC(C)=O)cc3[C@@]1(C)CCC[C@@]2(C)CO |r|,11.7838,52945977.0,257
CN(C)CCNc1ccc(CO)c2Cc3ccc(OS(=O)(=O)c4ccc(C)cc4)cc3Cc12,11.783532,172469186.0,258
COc1ccc(c2[nH]c(cc12)C(=O)N[C@@H](CC(C)(C)C)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C#N)C(F)(F)F,11.783263,162396405.0,259
CCCCCCO[C@@H](C)c1cccc(-c2csc(NC(=O)c3cc(Cl)c(\C=C(/C)C(O)=O)c(Cl)c3)n2)c1OC,11.783044,,260
Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COCCn2cc(Cn3c(=O)[nH]\c(=N/c4cc5cn(C)nc5cc4Cl)n(Cc4cc(F)c(F)cc4F)c3=O)nn2)C(C)(C)C)cc1 |r|,11.782589,166047896.0,261
COc1ccc(CCN2CCC(CC2)Nc2nc3ccccc3n2Cc2ccc(F)cc2)cc1,11.782217,2247.0,262
"Clc1cccc(-c2ccc3NS(=O)(=O)CCc3c2)c1-c1ccc2c(c1)[nH]c(=O)n(-c1cncc3ccccc13)c2=O |(-1.33,-6.16,;-2.67,-5.39,;-4,-6.16,;-5.33,-5.39,;-5.33,-3.85,;-4,-3.08,;-4,-1.54,;-2.67,-.77,;-2.67,.77,;-4,1.54,;-4,3.08,;-5.33,3.85,;-6.1,5.18,;-4,4.62,;-6.67,3.08,;-6.67,1.54,;-5.33,.77,;-5.33,-.77,;-2.67,-3.85,;-1.33,-3.08,;,-3.85,;1.33,-3.08,;1.33,-1.54,;,-.77,;-1.33,-1.54,;,.77,;1.33,1.54,;1.33,3.08,;2.67,.77,;4,1.54,;5.33,.77,;6.67,1.54,;6.67,3.08,;5.33,3.85,;5.33,5.39,;4,6.16,;2.67,5.39,;2.67,3.85,;4,3.08,;2.67,-.77,;4,-1.54,)|",11.781182,171902915.0,263
"CCCCC1CCC(CC1)OC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@@H]1CCNC1=O)[C@@H](O)S(O)(=O)=O |wU:14.14,22.22,24.24,wD:30.32,(-6.67,3.85,;-8,4.62,;-8,6.16,;-6.67,6.93,;-5.33,6.16,;-4,6.93,;-2.67,6.16,;-2.67,4.62,;-4,3.85,;-5.33,4.62,;-1.33,3.85,;,4.62,;,6.16,;1.33,3.85,;2.67,4.62,;2.67,6.16,;4,6.93,;4,8.47,;5.33,6.16,;4,3.85,;4,2.31,;5.33,4.62,;6.67,3.85,;8,4.62,;9.34,3.85,;9.5,2.32,;11,2,;11.77,3.33,;10.74,4.48,;11.06,5.98,;6.67,2.31,;5.33,1.54,;8,1.54,;7.23,.21,;8.77,2.87,;9.34,.77,)|",11.780795,162533658.0,264
Clc1cccc(CN(C(=O)Cc2cnccn2)c2ccc(cc2)-c2cn[nH]c2)c1,11.78002,,265
C#CC(C)NC(=O)CNC(=O)CN(C1CCN([C@H](C)c2cccc3ccccc23)CC1)S(C)(=O)=O,11.77998,168939896.0,266
COc1cccc2[nH]c(cc12)C(=O)N(C)[C@@H](CC(C)C)C(=O)N1C[C@]2(C[C@H]1C#C)C(=O)N(C)c1ccccc21,11.779571,165414339.0,267
FC(F)(F)Oc1ccc(N(C(C(=O)NC2CCC(F)(F)CC2)c2cnccn2)C(=O)CCl)c(c1)C#N,11.779185,162533680.0,268
CNc1cncc(C(=O)N2C[C@H](Nc3c(C(=O)N4C[C@@H](C)O[C@@H](C)C4)cc(Br)cc3[N+](=O)[O-])[C@@H](OCc3nccs3)C2)c1,11.77913,175680955.0,269
CC(C)[C@H](NS(=O)(=O)C(F)(F)F)C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)COc1cccc(c1)C(F)(F)F)C2(C)C |r|,11.778709,165393936.0,270
CC#CC(CC([O-])=O)c1ccc(OCc2cccc(c2)-c2ccc(cc2)C(F)(F)F)cc1,11.778488,,271
CC(N(C)Cc1cc(O)ccc1Cl)c1ccccc1Cl,11.778124,139014856.0,272
c1cc(c(cc1C2=CC(=O)c3c(cc(cc3O2)O)O)O)O,11.777305,5280445.0,273
CN(C)S(=O)(=O)N1CC(C(=O)Nc2cnccc2C(F)(F)F)c2cc(Cl)ccc2C1,11.776491,156906214.0,274
C[C@@](N(C(=O)CCl)c1ccc(cc1)-c1ccno1)(C(=O)NC1CCC(F)(F)CC1)c1cncnc1 |r|,11.774635,162533839.0,275
CC(C)C[C@H](NC(=O)OC1CCN(CC1)C(=O)OC(C)(C)C)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C=O |r|,11.773781,145966788.0,276
O[C@@H]1[C@@H](COC(=O)c2cc(O)c(O)c(O)c2)O[C@@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@@H]1OC(=O)c1cc(O)c(O)c(O)c1,11.773438,91066374.0,277
"CC(C)C[C@@H]1NC(=O)[C@H](CCCNC(N)=N)NC(=O)[C@H](C)NC(=O)[C@@H]2CSC(=N2)c2cc(C[C@H](NC(=O)[C@H](CCC(N)=O)NC1=O)C(N)=O)ccn2 |r,c:27|",11.773039,164615426.0,278
CC(C)=CCc1cc(C(=O)\C=C\c2ccc(O)c(O)c2)c(O)cc1O,11.772641,6438825.0,279
C#CCNC(=O)CNC(=O)CN(C1CCN(C(c2cccc3ccccc23)C(F)F)CC1)S(C)(=O)=O,11.7725,168939885.0,280
CCN1\C(Sc2cc(C)c(C)cc12)=C/C(/CC)=C/c1sc2c(ccc3ccccc23)[n+]1CC,11.772417,44584893.0,281
CS(=O)(=O)c1ccc(O)c(N)c1,11.772277,7382.0,282
CC(C)C[C@H](N(C)C(=O)c1cc2c(cccc2[nH]1)C#N)C(=O)N1C[C@]2(CC1C#N)C(=O)Nc1ccccc21,11.77205,165414290.0,283
COc1ccc(COC(=O)[C@@H]2N3[C@@H]([C@H](NC(=O)COc4ccccc4)C3=O)S(=O)(=O)C2(C)C)cc1,11.772037,168270260.0,284
CC(C)C[C@H](N(C)C(=O)c1cc2c(F)cc(F)cc2[nH]1)C(=O)N1C[C@@]2(C[C@H]1C#N)CCC1(CC1)NC2=O,11.772003,168919626.0,285
CCOC(=O)C=C[C@H](C[C@@H]1CNC(=O)C1)NC(=O)[C@H](CC=C(C)C)CC(=O)[C@@H](NC(=O)c1cc(C)on1)C(C)C,11.771528,154732749.0,286
C#CCNC(=O)CNC(=O)CN(C1CCN([C@@H](C)c2cccc3ccccc23)CC1)S(=O)(=O)C1CC1,11.771466,168940077.0,287
CC1(CS(=O)(=O)C1)CS(=O)(=O)N2Cc3ccc(cc3[C@@H](C2)C(=O)Nc4cncc5c4cccc5)Cl,11.76981,169408329.0,288
C#CCNC(=O)CNC(=O)CN(C1CCN(C(CO)c2cccc3ccccc23)CC1)S(C)(=O)=O,11.769804,168939997.0,289
FC(F)(F)Oc1ccc(N(C(C(=O)NC2CCC(F)(F)CC2)c2cncnc2)C(=O)CCl)c(c1)C#N,11.769791,162533677.0,290
"CCC[C@H](NC(=O)c1cccc2nc(-c3cncc4ccccc34)n([C@H]3C[C@@H](C3)C(=O)NC)c12)c1cccc(c1)C(F)(F)F |wU:25.26,wD:27.31,3.3,(11.14,1.24,;10.37,2.58,;8.83,2.58,;8.06,3.91,;6.52,3.91,;5.75,5.24,;6.52,6.58,;4.21,5.24,;3.44,6.58,;1.9,6.58,;1.13,5.24,;1.9,3.91,;1.42,2.45,;2.67,1.54,;2.67,,;1.33,-.77,;1.33,-2.31,;2.67,-3.08,;4,-2.31,;5.33,-3.08,;6.67,-2.31,;6.67,-.77,;5.33,,;4,-.77,;3.91,2.45,;5.38,1.97,;6.75,2.67,;7.45,1.3,;6.08,.6,;8.91,.82,;10.06,1.85,;9.23,-.69,;10.7,-1.16,;3.44,3.91,;8.83,5.24,;10.37,5.24,;11.14,6.58,;10.37,7.91,;8.83,7.91,;8.06,6.58,;8.06,9.24,;6.52,9.24,;8.83,10.58,;7.29,7.91,)|",11.769501,166594729.0,291
C[C@@](N(C(=O)[C@H](F)Cl)c1ccc(SC(F)(F)F)cc1)(C(=O)NC1CCC2(CCC2)CC1)c1cncnc1 |r|,11.769294,168511529.0,292
CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc12,11.768379,2726.0,293
"CC(C)C[C@@H]1NC(=O)[C@@H](NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@@H]2CSC(=N2)c2cc(C[C@H](NC(=O)[C@H](CO)NC(=O)[C@H](CCC(N)=O)NC1=O)C(N)=O)ccn2)C(C)C |r,c:25|",11.767907,164618414.0,294
COCCOCCn1c(CCCO)nc2ccccc12,11.76781,2947583.0,295
CNc1cncc(C(=O)N2CCC[C@@H](Nc3c(C(=O)N4CC(F)(F)C(F)(F)C4)cc(Br)cc3[N+](=O)[O-])C2)c1,11.766732,175680792.0,296
C\N=c1/nc(-c2ccccc2)n(s1)-c1ccccc1,11.766671,682802.0,297
NC(=N)c1ccc(CNC(=O)[C@@H]2CCCN2C(=O)[C@@H](CCc2ccccc2)NS(=O)(=O)Cc2ccccc2)cc1 |r|,11.766561,49835508.0,298
CC(C)C[C@H](N(C)C(=O)[C@H](CC1CCC1)NC(=O)c1cc2c(F)cc(F)c(F)c2[nH]1)C(=O)N1C[C@]2(C[C@H]1C#N)C(=O)Nc1ccccc21,11.7665,164885475.0,299
CC(C)C[C@H](NC(=O)OCC1CN(C1)S(C)(=O)=O)C(=O)N[C@@H](C[C@H]1CCNC1=O)C=O,11.766284,164602961.0,300
NC(=N)c1ccc(CNC(=O)[C@@H]2CCCN2C(=O)[C@@H](Cc2ccc(cc2)C(N)=N)NS(=O)(=O)Cc2ccccc2)cc1 |r|,11.765057,49835606.0,301
CN(C)CCCNC(=O)C(\NC(=O)c1ccc(C)cc1)=C\c1ccc(o1)-c1ccccc1[N+]([O-])=O,11.7639065,2131982.0,302
CC(C)C[C@H](NC(=O)OC1CC2(C1)CN(C2)C(=O)C(C)C)C(=O)N[C@@H](C[C@H]1CCNC1=O)C=O,11.762835,164603032.0,303
C#CCNC(=O)CNC(=O)CN(C1CCN(C(C)c2cccc3ccccc23)CC1)S(C)(=O)=O,11.762748,168940127.0,304
Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CCCCCn2cc(Cn3c(=O)[nH]\c(=N/c4cc5cn(C)nc5cc4Cl)n(Cc4cc(F)c(F)cc4F)c3=O)nn2)C(C)(C)C)cc1 |r|,11.76273,168511393.0,305
CNc1cncc(C(=O)N[C@H]2CCOC[C@H]2Nc2c(C(=O)N3CCCCC3)cc(Br)cc2[N+](=O)[O-])c1,11.762373,175680724.0,306
